time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.500579086259177,-0.020102409548946074,0.0,6.076304736449444,5.069964021480299,0.0,0.39527195983474905,-0.035325091938058474,-14.772203371236879,-0.1161798702476713,28.795301794760306,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,60.29123419281661,-7.858832721580773,63.37179344442469,6.073497881615868,3.254193751671803,0.0,52.10793999459634,-2.3094931719745566,-3.3994028435249124,-0.04102624496260905,-0.9406544413639041,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,55.50523466215298,-0.03028720156672545,65.84987205974382,6.282232976734246,3.6523376950391864,0.0,41.94838181070765,-0.013046524115982444,3.0039060225482066,-0.0003161289670215127,-0.4681236868061409,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
4.919999999999983,-46.93334853599423,-0.001243461073911452,0.0,6.282884852841271,4.809295103207582,0.0,7.373498666999278,0.0009178542946187546,-26.82968121472566,0.00010109934114466406,1.090504645319052,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,6.6673494914140985,-0.03645655628607773,82.85367616697974,6.282087139643398,0.477994254595715,0.0,-1.5911943342343486,-0.024395410148014007,17.673162943455576,-0.0002446308309357669,0.3273711291847689,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,38.37045547451952,-0.00785781438028197,69.9535218250009,6.282832533670385,4.413799634513021,0.0,23.025139730489933,-0.0034855316838583203,3.7562814838361342,-0.0001676546272095434,-0.129233364974058,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,68.98717478136976,0.01458979631767107,49.45282992276507,0.0008353979630237873,3.77720903551133,0.0,33.89114472070432,0.008523815347595623,-2.5831958260870964,0.000212307421874708,-0.26740984877943647,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,1.2763810607094666,-0.0009133857893391757,83.53156747445463,6.283029409375528,5.378396115174974,0.0,5.9837939591294464,-0.0006688772181502254,17.9706713908996,-0.00040079257118100903,-0.5529971296128452,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,12.361334954227587,-0.004359963097337021,82.35300887137993,6.283148853273959,0.17535964161878326,0.0,2.7160371573585502,-0.0022082205512006254,17.465855652593874,6.0230376823707496e-05,0.3194425331408545,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,-19.43532822875659,0.001093666407307726,75.86268309948561,0.0003639779409114752,1.4647968837508465,0.0,-19.01698567118701,0.0014418289759888096,6.6434508846090505,0.00013995387943762839,0.42685040713681927,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,21.371373489033488,-0.010670157407335215,78.69808287758205,0.0001665051730901368,5.673108104030167,0.0,12.960127598869013,-0.0035365795673462873,13.222747397310055,0.00019251459890262052,-0.310224773578902,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,7.274879225476052,0.0034972324450060653,82.6582106890957,8.73029809822512e-05,0.2518558130135258,0.0,1.1242298650393598,0.002123522864763762,17.46291259020903,3.0190435149786732e-05,0.38743604722763003,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,-14.0734906424905,0.03325469367185547,81.35735498551847,0.0013474649268507832,0.19837330484538285,0.0,-7.302772070895359,0.024948305354469655,16.170920223608086,0.00036362211307696323,-0.08954915617509858,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,-56.61851054720014,0.003926365400528866,14.292909004953348,6.28251375990758,3.623500005101235,0.0,-11.00766952938279,0.004046713850517246,-28.586952159420044,-0.0003264200355541058,0.5221443988979796,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,46.55625730389731,-0.0007102101102332122,62.251482725258505,0.0005618778053664286,4.321275234619245,0.0,22.590464823463606,0.0006794597597764917,-0.9938423224917188,0.00026469255755921523,-0.6960940840839805,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,54.066818728687046,0.009369837828082933,54.02746041698109,0.0005504721772036092,3.792635116305121,0.0,25.46368412591974,0.0033920286009040076,-5.199620072904587,-1.3225725209123105e-05,-0.9453833835031189,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,8.683238326187714,-0.006653298108034643,82.83058565815564,6.283072794550858,0.49702487927886274,0.0,-0.6675633154152687,-0.0034029356804428836,17.667294398728323,-1.8717764298142344e-05,0.7419268291544332,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,95.13526026020045,0.005611571246422139,46.904446121125744,0.001275511342313962,2.803402411438471,0.0,115.10854374664518,-0.02635322167723808,-32.333701943493594,0.0003550799024287856,-0.7996682920673239,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,49.56199724624808,0.40221770468868934,66.07566021770388,0.01122986352720634,3.5766494874438646,0.0,36.59878616812412,0.14345071545913857,0.5133093084289846,0.002610677247070562,-0.7643993276996038,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,33.11540027792478,0.03229480517936481,71.78554786886752,0.0012567099375093704,4.539499591118059,0.0,20.491695330398077,0.01559916580229319,5.083982658838452,0.00031587396286305653,-0.7652842268124418,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
5.0399999999999805,-5.7570015064419495,0.006260448301524004,12.650319613737704,0.0010491020949556784,0.7959891323420347,0.0,1.9309099022636318,0.008097662126129182,-13.599340932944127,0.0002588045906033866,2.849783046503295,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5482732751146806,-0.019210126303373317,0.0,1.723602316628213,3.747520242606905,0.0,-0.6979112274284595,-0.32987989864916434,-13.729145997327743,4.251414838232909,28.45548042956424,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5808135609871501,-0.002576738073044423,0.0,1.6013492431306107,3.848981168084455,0.0,-0.6967786210707835,-0.34740899446384765,-13.861805583986024,4.090536079481899,28.423392377636876,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5642522519081958,-0.004217909932771314,0.0,1.544491896907779,3.8243199112513384,0.0,-0.7006992563522024,-0.3524396397089425,-14.580329606356838,3.414773319153696,27.937874938277755,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.6086341883052927,-4.6511230203416677e-07,0.0,6.283164575946495,3.8455317793954844,0.0,-0.6769366097206941,1.7935725097961885e-06,-14.542848195617351,-1.0730761439209132e-05,28.85936910724907,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5790698178856559,-0.000810128921091236,0.0,0.4841752764620493,3.8547120047752284,0.0,-0.6790705480256584,-0.05614670427623188,-14.595838137314958,1.6831431911491919,28.109740664677155,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.6061175186536929,-0.0007106731684466442,0.0,0.4360289338621106,3.836961894119547,0.0,-0.6997444957352983,-0.04809205893588896,-14.600467331173594,1.5877801891182548,28.12126914786789,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.6043560437087111,-0.0006763711055311485,0.0,0.4336652721834007,3.896767687481848,0.0,-0.6917347095556458,-0.048232840010712416,-14.608940922177922,1.590179713891455,28.11254110770381,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5544537306971914,-3.904357865115719e-07,0.0,6.283173355542164,3.7318612474327875,0.0,-0.6480457024235042,5.103885213876348e-07,-14.513881317122241,6.786715586169293e-06,28.82075836843294,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5494636594983972,0.0031415941987465107,0.0,0.7819358988695866,2.291123795018425,0.0,-0.44155737594482725,0.05325476417068082,-14.082075729764918,1.970080823050539,26.830329140414833,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-7.879135256952865,-8.671299390460684e-05,0.0,6.28300430412806,5.805326522030365,0.0,2.8588947683715413,-0.0006382620441236782,-13.822095266083789,-0.00032996985940732227,2.487995657178943,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-2.90860714527409,1.1698980891548636e-06,0.0,7.606768548384935e-08,4.704491655093168,0.0,-3.147812484587063,4.00674044577317e-06,-16.06802397403386,1.561058892797288e-05,15.079835306090906,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.3200000000000007,0.30137456161299797,1.507208624158908e-06,0.0,6.283075995012661,3.6507797745110526,0.0,2.453362901447473,3.6009164866313424e-06,-15.33329681230572,-0.00018372973866440096,28.46039424522507,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.4400000000000008,-0.8652676146485119,6.708188807618437e-06,0.0,6.28317192797998,2.215320796800338,0.0,-0.8618486406936242,1.0931327280054079e-05,-15.282689144170043,-1.5189163591375103e-05,28.415985998184393,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.5000000000000009,-0.08594032966135755,-0.04837024465664133,0.0,3.2093188815388896,3.142064419627264,0.0,1.1527192902136856,-0.014891694911081093,-15.049912541423499,4.481575723190111,27.220478053023268,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.2000000000000006,-1.090147369379614,5.067936612815139e-06,0.0,6.283160091699111,3.3472946167889717,0.0,0.6439322690718083,8.43548407938689e-06,-15.693033852747137,-0.00011497211507701024,20.97313263887119,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-1.7850711808068138,-8.415445983025626e-06,0.0,6.283163516423956,1.7414887837277746,0.0,-1.7439960466034934,-1.030534409316472e-05,-13.678007024774052,-3.52990726540532e-05,26.620721595861927,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.620000000000001,-1.3490124920892423,-2.2230292308912673e-05,0.0,6.283169369604041,0.40396183225405835,0.0,-0.9081706760731451,-2.8412058379660876e-05,-13.304445334628214,7.134705712507669e-06,28.671161827124052,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.6176487374904658,-0.03184613312001287,0.0,1.6222866988419575,1.0033639209109815,0.0,-0.023485235012055433,-0.08717624114632866,-14.229974979884902,3.6332758099946054,27.19609296649571,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.6344689393175923,0.027853026834164886,0.0,1.5094623648298473,3.6946966436017163,0.0,-0.7401089364970062,-0.20391306375909726,-13.758261407716718,3.489205317525164,27.652167947239942,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.6038427462924729,-0.013521031611450962,0.0,1.6285429080820446,5.620508315544658,0.0,-0.251406654696372,-0.5126445956503375,-13.95782098220984,3.455543839983949,27.66219004285813,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.6003731284269946,-2.9257587915301276e-06,0.0,6.282916009735775,3.812726980631215,0.0,-0.6739978866791435,2.4595178879253794e-05,-14.536472989145674,-0.000351971903716613,28.830211813736533,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5695091098555124,-0.006222770849451352,0.0,1.7845346386485659,4.237300128929881,0.0,-0.5964234717465952,-0.44162739714666177,-14.621565156016043,3.5153442013757425,27.022299707799643,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5964525612420035,-6.517087174948837e-07,0.0,6.283154885962734,3.869985616563703,0.0,-0.6674106549820608,2.2829555205504804e-06,-14.537795900779637,8.997925931126194e-06,28.83631257878232,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5651528635072043,-4.85534948201029e-07,0.0,6.283140546499471,3.6964374733129617,0.0,-0.6560501796993286,3.8439804995049e-06,-14.519057216867626,-1.3248397507913858e-05,28.83874227763706,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5818383341067157,6.099916275361173e-08,0.0,1.4539545016845068e-06,3.733927917985355,0.0,-0.6644140205045238,-2.0531123424091862e-07,-14.525480057194896,2.7593335742359487e-05,28.813856535494555,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5720561426821923,-2.6718647406333043e-06,0.0,0.009236071239635102,3.691714463048509,0.0,-0.6599039615842988,-0.00043461463375724384,-14.516894296487585,0.1780186530790574,28.5901349790206,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5575703126467679,-2.4906916690641093e-06,0.0,0.016209245450411913,3.69184784070543,0.0,-0.652058877505425,-0.0008616166673858698,-14.520057595961937,0.24902037189233578,28.414937024717656,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5730005386184922,-3.165309120023785e-06,0.0,0.00812298714826376,3.764902656747518,0.0,-0.6585137597235783,-0.00037307687211358617,-14.527362311483646,0.16516068726677535,28.532864658834452,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.6001754150515601,-9.236508528476683e-07,0.0,6.283050502053753,3.771327530201365,0.0,-0.6778462960054714,1.2699127624333083e-05,-14.533852588082413,-0.0001675202810806251,28.826124794955106,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5484173863699532,-2.6356037741568804e-06,0.0,6.2829080587753054,3.6589552075564846,0.0,-0.6468933518462597,2.2040803989930108e-05,-14.511814814180136,-0.00032107658752946155,28.85494052664364,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5659239732247204,1.7920775955662355e-06,0.0,0.0009379184904725335,3.739404573476671,0.0,-0.652080691910188,-3.505744769214757e-05,-14.517934671668268,0.02953505927460448,28.675251807822427,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5664157454280714,-2.4957179799815212e-06,0.0,6.283013508811891,3.665878565048134,0.0,-0.6576740745533317,1.2383893541467068e-05,-14.517322796065896,-0.00015781831419605876,28.807705681506008,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5904776892750938,-5.7681958911779954e-08,0.0,6.283163672215451,3.759284280079978,0.0,-0.670442651315548,2.196070681264346e-06,-14.532479826224833,-6.056514802130197e-05,28.860901378540134,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5715848704629005,1.1655144742552892e-07,0.0,6.283180899803325,3.757900249782434,0.0,-0.6576108728894831,5.001117469679865e-07,-14.520999346762741,-6.551109756710594e-06,28.86207656487174,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5831675109058398,1.2796506016044008e-06,0.0,0.0006446287759613867,3.7526213343576593,0.0,-0.6612919621600758,-1.631599783122896e-05,-14.5254301362538,0.02456126633096605,28.640781485144576,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5659963295355152,1.0116342595347445e-06,0.0,0.00126276812015913,3.662587964381281,0.0,-0.652393366507036,-4.411380450153698e-05,-14.514129596661604,0.04096717892182167,28.52496206717897,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5963953193758974,2.687626412824081e-06,0.0,0.0012836037371570796,3.781455458914566,0.0,-0.6696459114754185,-5.430646941497577e-05,-14.53768438960438,0.03816570811234982,28.487760314741045,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.576042634969871,-3.723012450214939e-07,0.0,6.28316381718553,3.7951465601690497,0.0,-0.6588162904854826,1.9811802375351617e-06,-14.526495709772307,-6.965356862658299e-05,28.840728462200254,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5979205565983575,9.77273255607316e-07,0.0,0.0007254488250509894,3.781825409003684,0.0,-0.6721769088944164,-2.5864156103129367e-05,-14.53161582093233,0.02507687005269204,28.602669799614276,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.55452181527076,-2.7082108868847205e-06,0.0,6.282968699436225,3.703799174779302,0.0,-0.6501595004361603,1.7599936547696056e-05,-14.516105037767229,-0.0002919682975622239,28.867765677422238,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5569865570559382,4.876793330530848e-06,0.0,0.0018929671632603728,3.7184341474096936,0.0,-0.6488501231152557,-8.658887605521708e-05,-14.523540637588411,0.04995199700115041,28.416403407846406,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5732766670140542,2.700972036923795e-06,0.0,0.0017205130560506987,3.7530939373071615,0.0,-0.65996868064351,-8.231569632885329e-05,-14.546732209602306,0.04892161400031396,28.31904656202368,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.3985725745130542,-3.76989366705484e-06,0.0,6.28293454883697,3.1358811669756896,0.0,-0.5497552948891129,1.0096275302631545e-05,-14.48851750783012,-0.00024159319737660358,28.849637561807373,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.569806994790543,2.7592452526970056e-06,0.0,0.001304100914055084,3.7580772877898596,0.0,-0.6557946766973235,-5.574339353160809e-05,-14.525461052923482,0.03866071267625227,28.439535109351443,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
1.560000000000001,-0.5585096572909856,-3.4762437930649076e-07,0.0,6.283171380608108,3.6722922725604654,0.0,-0.6522907803075219,7.803444108190501e-07,-14.516423661928629,4.669716346984905e-06,28.84350127759471,0.0,453.8558960482241,455.20019533581814,455.0839574465738,455.0357524405101
